,location,total_sqft,bath,price,bhk
502,Ananth Nagar,1470.0,3.0,54.0,3
503,Ananth Nagar,810.0,2.0,25.5,2
504,Ananth Nagar,890.0,2.0,27.0,2
505,Ananth Nagar,1200.0,2.0,36.0,2
506,Ananth Nagar,1319.0,3.0,37.75,3
507,Ananth Nagar,1319.0,3.0,42.0,3
508,Ananth Nagar,1000.0,2.0,25.0,2
509,Ananth Nagar,902.0,2.0,25.0,2
510,Ananth Nagar,930.0,2.0,25.99,2
511,Ananth Nagar,1074.0,2.0,26.85,2
512,Ananth Nagar,500.0,1.0,14.0,1
513,Ananth Nagar,1010.0,2.0,38.0,2
514,Ananth Nagar,992.0,2.0,24.8,2
515,Anekal,1200.0,1.0,36.0,2
516,Anekal,656.0,2.0,22.0,2
517,Anekal,620.0,2.0,22.0,2
518,Anekal,600.0,1.0,16.5,1
519,Anekal,925.0,2.0,40.0,2
520,Anekal,530.0,1.0,18.0,1
521,Anekal,1800.0,3.0,68.0,3
522,Anekal,1200.0,1.0,36.0,2
523,Anekal,351.0,1.0,16.0,1
524,Anekal,1035.0,2.0,38.3,2
525,Anekal,888.0,2.0,34.0,2
526,Anekal,1200.0,2.0,36.1,2
527,Anekal,700.0,1.0,19.4,2
528,Anekal,1200.0,1.0,36.0,2
529,Anekal,1200.0,2.0,36.0,4
530,Anekal,766.0,2.0,28.0,2
531,Anekal,967.0,2.0,45.0,3
532,Anekal,620.0,1.0,23.5,2
533,Anekal,1150.0,3.0,45.0,3
534,Anekal,1200.0,1.0,36.0,2
535,Anekal,1200.0,1.0,36.0,2
536,Anekal,400.0,1.0,11.5,1
537,Anekal,456.0,1.0,15.0,1
538,Anekal,1200.0,1.0,36.0,2
539,Anekal,1200.0,1.0,36.0,2
540,Anekal,2400.0,4.0,95.0,3
541,Anekal,1200.0,2.0,36.1,2
542,Anekal,1200.0,2.0,36.1,2
543,Anekal,680.0,1.0,21.0,2
544,Anekal,420.0,1.0,12.5,1
545,Anekal,614.0,1.0,28.0,2
546,Anekal,1140.0,2.0,52.0,2
547,Anekal,625.0,1.0,25.0,2
548,Anjanapura,1850.0,4.0,86.0,4
549,Anjanapura,1070.0,2.0,39.0,2
550,Anjanapura,1500.0,3.0,121.0,3
551,Anjanapura,1070.0,2.0,37.0,2
552,Anjanapura,950.0,2.0,40.0,2
553,Anjanapura,1280.0,2.0,45.0,3
554,Anjanapura,710.0,2.0,25.0,2
555,Anjanapura,1347.0,2.0,37.72,3
556,Anjanapura,950.0,2.0,32.0,2
557,Anjanapura,1800.0,4.0,55.0,4
558,Anjanapura,1843.0,3.0,87.54,3
559,Anjanapura,1076.0,2.0,30.13,2
560,Anjanapura,950.0,2.0,30.0,2
561,Ardendale,1750.0,3.0,100.0,3
562,Ardendale,3198.0,4.0,200.0,4
563,Ardendale,2422.0,4.0,160.0,4
564,Ardendale,1750.0,3.0,100.0,3
565,Ardendale,3200.0,4.0,205.0,4
566,Ardendale,1728.0,3.0,95.0,3
567,Ardendale,2062.0,3.0,140.0,4
568,Ardendale,1732.46,3.0,92.0,3
569,Ardendale,2062.0,3.0,150.0,4
570,Ardendale,2800.0,4.0,140.0,4
571,Ardendale,1224.0,2.0,70.0,2
572,Ardendale,1777.26,3.0,105.0,3
573,Ardendale,1650.0,3.0,82.0,3
574,Ardendale,2062.0,3.0,140.0,4
575,Ardendale,1650.0,3.0,82.0,3
576,Ardendale,1224.0,2.0,67.0,2
577,Ardendale,1723.0,3.0,95.0,3
578,Ardendale,1777.26,3.0,89.0,3
579,Ardendale,1777.26,3.0,92.0,3
580,Arekere,1222.0,2.0,45.0,2
581,Arekere,2060.0,3.0,140.0,3
582,Arekere,920.0,2.0,40.0,2
583,Arekere,1740.0,2.0,95.0,3
584,Arekere,1190.0,2.0,55.0,2
585,Arekere,600.0,1.0,28.0,1
586,Arekere,2072.0,3.0,108.0,3
587,Arekere,1100.0,2.0,55.0,2
588,Arekere,1445.0,2.0,125.0,3
589,Arekere,900.0,2.0,50.0,2
590,Arekere,2060.0,3.0,150.0,3
591,Arekere,2710.0,6.0,142.0,4
592,Arekere,2400.0,3.0,180.0,3
593,Arekere,1240.0,2.0,60.0,2
594,Arekere,900.0,2.0,44.5,2
595,Attibele,450.0,1.0,11.0,1
596,Attibele,1600.0,4.0,52.8,4
597,Attibele,656.0,2.0,25.0,2
598,Attibele,400.0,1.0,11.0,1
599,Attibele,400.0,1.0,12.0,1
600,Attibele,400.0,1.0,14.0,1
601,Attibele,500.0,1.0,17.0,1
602,Attibele,2168.0,4.0,95.0,4
603,Attibele,395.0,1.0,10.25,1
604,Attibele,420.0,1.0,17.0,1
605,Attibele,1639.0,2.0,40.98,3
606,Attibele,418.0,1.0,12.0,1
607,Attibele,1200.0,2.0,42.0,2
608,Attibele,400.0,1.0,10.0,1
609,Attibele,695.0,1.0,25.0,2
610,Attibele,850.0,1.0,25.0,2
611,Attibele,2400.0,3.0,120.0,3
612,Attibele,450.0,1.0,12.5,1
613,Attibele,995.0,1.0,24.88,2
614,Attibele,900.0,1.0,25.0,2
615,Attibele,1174.0,2.0,29.35,2
616,Attibele,782.0,1.0,19.55,1
617,Attibele,1175.0,2.0,29.38,2
618,Attibele,656.0,2.0,25.0,2
619,Attibele,400.0,1.0,11.5,1
620,Attibele,460.0,1.0,13.0,1
621,Attibele,418.0,2.0,11.5,1
622,Attibele,1000.0,2.0,42.0,2
623,Attibele,550.0,1.0,11.5,1
624,Attibele,996.0,2.0,24.9,2
625,Attibele,410.0,1.0,10.0,1
626,Attibele,1700.0,3.0,65.0,3
627,Attibele,400.0,1.0,10.25,1
628,Attibele,656.0,2.0,25.0,2
629,Attibele,1500.0,3.0,90.0,3
630,Attibele,520.0,1.0,15.0,1
631,BEML Layout,1060.0,2.0,55.0,2
632,BEML Layout,2000.0,3.0,85.0,3
633,BEML Layout,999.0,2.0,45.0,2
634,BEML Layout,1196.0,3.0,150.0,4
635,BEML Layout,2400.0,4.0,225.0,5
636,BEML Layout,2000.0,2.0,85.0,3
637,BEML Layout,1194.0,2.0,65.0,2
638,BEML Layout,1200.0,2.0,67.0,2
639,BEML Layout,2400.0,2.0,228.0,2
640,BEML Layout,2000.0,3.0,85.0,3
641,BEML Layout,2000.0,3.0,85.0,3
642,BEML Layout,1194.0,2.0,65.0,2
643,BTM 2nd Stage,1260.0,5.0,185.0,3
644,BTM 2nd Stage,950.0,2.0,52.0,2
645,BTM 2nd Stage,1850.0,3.0,170.0,3
646,BTM 2nd Stage,1200.0,2.0,80.0,2
647,BTM 2nd Stage,1274.0,2.0,70.0,2
648,BTM 2nd Stage,1250.0,3.0,50.0,3
649,BTM 2nd Stage,1070.0,2.0,48.0,2
650,BTM 2nd Stage,1280.0,2.0,80.0,2
651,BTM 2nd Stage,1100.0,2.0,70.0,2
652,BTM 2nd Stage,1000.0,2.0,58.0,2
653,BTM 2nd Stage,2990.0,5.0,416.0,5
654,BTM 2nd Stage,1265.0,2.0,55.0,2
655,BTM 2nd Stage,2200.0,3.0,220.0,3
656,BTM 2nd Stage,2780.0,4.0,325.0,3
657,BTM 2nd Stage,2400.0,2.0,360.0,3
658,BTM 2nd Stage,965.0,2.0,56.0,2
659,BTM 2nd Stage,1147.0,2.0,75.0,2
660,BTM 2nd Stage,1750.0,3.0,172.0,3
661,BTM 2nd Stage,1400.0,2.0,90.0,2
662,BTM 2nd Stage,1200.0,2.0,70.0,2
663,BTM 2nd Stage,1100.0,2.0,47.0,2
664,BTM 2nd Stage,930.0,2.0,46.0,2
665,BTM 2nd Stage,1265.0,2.0,55.0,3
666,BTM 2nd Stage,2500.0,3.0,345.0,3
667,BTM Layout,1150.0,2.0,63.0,2
668,BTM Layout,3300.0,6.0,165.0,6
669,BTM Layout,1450.0,2.0,81.0,3
670,BTM Layout,1776.0,2.0,75.0,3
671,BTM Layout,1458.0,3.0,79.0,3
672,BTM Layout,935.0,2.0,51.5,2
673,BTM Layout,1020.0,2.0,46.5,2
674,BTM Layout,1600.0,3.0,112.0,3
675,BTM Layout,1300.0,2.0,75.0,3
676,BTM Layout,1540.0,2.0,78.0,3
677,BTM Layout,450.0,1.0,20.0,1
678,BTM Layout,2400.0,3.0,220.0,3
679,BTM Layout,1196.0,2.0,56.81,2
680,BTM Layout,1470.0,2.0,99.0,3
681,Babusapalaya,1358.0,2.0,43.4,3
682,Babusapalaya,1213.0,2.0,41.39,3
683,Babusapalaya,1611.0,2.0,66.0,3
684,Babusapalaya,1167.0,2.0,39.98,3
685,Babusapalaya,1675.0,3.0,75.0,3
686,Babusapalaya,1141.0,2.0,46.0,2
687,Babusapalaya,1084.0,2.0,58.0,2
688,Babusapalaya,1500.0,2.0,57.0,2
689,Babusapalaya,1453.0,2.0,43.59,3
690,Babusapalaya,1050.0,2.0,45.0,2
691,Babusapalaya,1141.0,2.0,45.9,2
692,Babusapalaya,1358.0,2.0,43.1,3
693,Babusapalaya,1230.0,3.0,53.0,3
694,Babusapalaya,1105.0,2.0,40.0,2
695,Babusapalaya,1410.0,2.0,65.0,3
696,Babusapalaya,1305.0,2.0,70.0,2
697,Babusapalaya,1450.0,2.0,55.99,2
698,Babusapalaya,1100.0,2.0,38.0,2
699,Babusapalaya,1213.0,2.0,36.37,3
700,Babusapalaya,1061.0,2.0,33.84,2
701,Babusapalaya,1061.0,2.0,38.95,2
702,Babusapalaya,1061.0,2.0,34.0,2
703,Babusapalaya,1245.0,2.0,58.0,2
704,Badavala Nagar,1494.0,2.0,94.55,3
705,Badavala Nagar,1274.0,2.0,81.0,2
706,Badavala Nagar,1842.0,3.0,115.0,3
707,Badavala Nagar,1494.0,2.0,94.55,3
708,Badavala Nagar,1274.0,2.0,81.0,2
709,Badavala Nagar,1494.0,2.0,94.55,3
710,Badavala Nagar,1842.0,3.0,115.0,3
711,Badavala Nagar,1842.0,3.0,115.0,3
712,Badavala Nagar,1842.0,3.0,115.0,3
713,Balagere,1210.0,2.0,80.9,2
714,Balagere,1210.0,2.0,72.0,2
715,Balagere,1205.0,2.0,78.5,2
716,Balagere,790.5,1.0,41.9,1
717,Balagere,1145.0,2.0,65.0,2
718,Balagere,1012.0,2.0,54.59,2
719,Balagere,1020.07,2.0,68.38,2
720,Balagere,1205.47,2.0,81.0,2
721,Balagere,1007.0,2.0,65.0,2
722,Balagere,1205.0,2.0,70.0,2
723,Balagere,1210.0,2.0,74.0,2
724,Balagere,1210.0,2.0,83.0,2
725,Balagere,675.0,1.0,45.0,1
726,Balagere,656.0,1.0,43.0,1
727,Balagere,1012.0,2.0,54.59,2
728,Balagere,1012.0,2.0,64.0,2
729,Balagere,1007.0,2.0,62.0,2
730,Balagere,1007.0,2.0,67.0,2
731,Balagere,1007.0,2.0,66.0,2
732,Balagere,1205.0,2.0,63.86,2
733,Balagere,1012.0,2.0,53.58,2
734,Balagere,645.0,1.0,34.18,1
735,Balagere,1007.0,2.0,53.0,2
736,Balagere,1210.0,2.0,69.0,2
737,Balagere,790.5,1.0,42.295,1
738,Balagere,1012.0,2.0,65.0,2
739,Balagere,656.0,1.0,38.77,1
740,Balagere,645.0,1.0,39.0,1
741,Balagere,645.0,1.0,41.0,1
742,Balagere,1210.0,2.0,82.0,2
743,Balagere,656.0,1.0,34.77,1
744,Balagere,1205.0,2.0,73.87,2
745,Balagere,1012.0,2.0,70.0,2
746,Balagere,1007.0,2.0,68.0,2
747,Balagere,1205.0,2.0,67.0,2
748,Balagere,1205.0,2.0,79.0,2
749,Balagere,1012.0,2.0,68.0,2
750,Banashankari,1200.0,2.0,42.0,3
751,Banashankari,1077.0,2.0,37.64,2
752,Banashankari,1470.0,2.0,88.64,3
753,Banashankari,1300.0,2.0,75.0,3
754,Banashankari,1800.0,3.0,115.0,3
755,Banashankari,1125.0,2.0,63.0,2
756,Banashankari,1340.0,2.0,53.6,3
757,Banashankari,1310.0,2.0,80.0,2
758,Banashankari,2600.0,4.0,135.0,3
759,Banashankari,1900.0,2.0,170.0,3
760,Banashankari,1260.0,2.0,75.0,2
761,Banashankari,1170.0,2.0,46.79,2
762,Banashankari,2500.0,4.0,95.0,4
763,Banashankari,1350.0,2.0,83.0,3
764,Banashankari,1425.0,3.0,49.88,3
765,Banashankari,1330.0,2.0,78.0,2
766,Banashankari,1400.0,2.0,78.0,3
767,Banashankari,1700.0,3.0,125.0,3
768,Banashankari,1020.0,2.0,40.79,2
769,Banashankari,1600.0,2.0,63.98,2
770,Banashankari,1041.0,2.0,36.44,2
771,Banashankari,3580.0,3.0,411.0,3
772,Banashankari,2400.0,1.0,200.0,1
773,Banashankari,1390.0,2.0,86.0,2
774,Banashankari,1460.0,2.0,70.0,2
775,Banashankari,1200.0,2.0,60.0,2
776,Banashankari,1290.0,2.0,80.0,2
777,Banashankari,2582.0,5.0,250.0,3
778,Banashankari,1186.0,2.0,65.0,2
779,Banashankari,1650.0,3.0,101.0,3
780,Banashankari,1300.0,2.0,55.0,3
781,Banashankari,1181.0,2.0,75.0,2
782,Banashankari,1105.0,2.0,90.0,2
783,Banashankari,720.0,1.0,60.0,1
784,Banashankari,1040.0,2.0,45.0,2
785,Banashankari,1330.0,2.0,77.0,2
786,Banashankari,1200.0,2.0,49.0,2
787,Banashankari,1185.0,2.0,67.0,2
788,Banashankari,1000.0,2.0,50.0,2
789,Banashankari,1650.0,3.0,90.75,3
790,Banashankari,1650.0,3.0,101.0,3
791,Banashankari,1310.0,2.0,80.43,2
792,Banashankari,600.0,1.0,27.0,2
793,Banashankari,1430.0,2.0,87.8,2
794,Banashankari,1020.0,2.0,42.83,2
795,Banashankari,1372.0,2.0,48.02,3
796,Banashankari,1540.0,3.0,80.0,3
797,Banashankari,1195.0,2.0,35.84,2
798,Banashankari,1683.0,3.0,115.0,3
799,Banashankari,1800.0,3.0,125.0,3
800,Banashankari,1175.0,2.0,41.13,2
801,Banashankari,1750.0,2.0,89.0,3
802,Banashankari,1800.0,3.0,175.0,3
803,Banashankari,1450.0,2.0,50.75,2
804,Banashankari,1770.0,3.0,108.0,3
805,Banashankari,1800.0,3.0,125.0,3
806,Banashankari,1200.0,2.0,42.0,3
807,Banashankari,1886.0,3.0,205.0,3
808,Banashankari,1420.0,3.0,66.0,3
809,Banashankari,1200.0,3.0,74.52,3
810,Banashankari,1100.0,2.0,63.0,2
811,Banashankari,1020.0,2.0,40.79,2
812,Banashankari,1260.0,2.0,75.0,2
813,Banashankari,1040.0,2.0,109.0,3
814,Banashankari,1340.0,2.0,53.6,3
815,Banashankari,1426.0,3.0,85.0,3
816,Banashankari Stage II,1700.0,2.0,150.0,2
817,Banashankari Stage II,1200.0,2.0,150.0,4
818,Banashankari Stage II,1500.0,2.0,120.0,3
819,Banashankari Stage II,2400.0,3.0,510.0,5
820,Banashankari Stage II,500.0,2.0,55.0,2
821,Banashankari Stage II,1050.0,3.0,125.0,4
822,Banashankari Stage II,1240.0,2.0,59.52,3
823,Banashankari Stage II,1250.0,2.0,110.0,2
824,Banashankari Stage II,1260.0,2.0,95.0,3
825,Banashankari Stage II,2400.0,2.0,300.0,3
826,Banashankari Stage II,1400.0,2.0,100.0,2
827,Banashankari Stage II,2800.0,3.0,425.0,5
828,Banashankari Stage II,3000.0,3.0,450.0,3
829,Banashankari Stage II,1200.0,2.0,198.0,3
830,Banashankari Stage II,1245.0,2.0,125.0,2
831,Banashankari Stage III,1305.0,2.0,58.7,3
832,Banashankari Stage III,1145.0,2.0,58.4,2
833,Banashankari Stage III,1650.0,3.0,118.0,3
834,Banashankari Stage III,2400.0,4.0,240.0,4
835,Banashankari Stage III,1350.0,2.0,68.0,3
836,Banashankari Stage III,2000.0,4.0,100.0,4
837,Banashankari Stage III,1305.0,2.0,59.0,3
838,Banashankari Stage III,1305.0,2.0,60.0,3
839,Banashankari Stage III,1200.0,2.0,42.0,2
840,Banashankari Stage III,1305.0,2.0,59.0,3
841,Banashankari Stage III,1480.0,3.0,75.48,3
842,Banashankari Stage III,1305.0,2.0,59.0,3
843,Banashankari Stage III,1304.0,2.0,111.0,2
844,Banashankari Stage III,1200.0,6.0,170.0,4
845,Banashankari Stage III,1050.0,3.0,147.0,4
846,Banashankari Stage III,1000.0,2.0,120.0,3
847,Banashankari Stage III,3000.0,6.0,150.0,6
848,Banashankari Stage III,1085.0,2.0,50.0,2
849,Banashankari Stage III,1500.0,2.0,100.0,3
850,Banashankari Stage III,1560.0,9.0,200.0,9
851,Banashankari Stage III,1350.0,1.0,145.0,1
852,Banashankari Stage III,2100.0,3.0,147.0,4
853,Banashankari Stage III,1420.0,2.0,95.0,3
854,Banashankari Stage V,1300.0,2.0,58.5,3
855,Banashankari Stage V,1305.0,2.0,49.0,3
856,Banashankari Stage V,1035.0,2.0,35.77,2
857,Banashankari Stage V,1355.0,2.0,61.0,3
858,Banashankari Stage V,1510.0,3.0,47.57,3
859,Banashankari Stage V,1650.0,3.0,51.98,3
860,Banashankari Stage V,1630.0,3.0,51.35,3
861,Banashankari Stage V,1510.0,3.0,47.57,3
862,Banashankari Stage V,1315.0,2.0,49.0,3
863,Banashankari Stage V,1540.0,3.0,48.51,3
864,Banashankari Stage V,920.0,2.0,41.5,2
865,Banashankari Stage VI,1177.5,2.0,59.935,2
866,Banashankari Stage VI,4800.0,4.0,190.0,4
867,Banashankari Stage VI,2200.0,4.0,195.0,4
868,Banashankari Stage VI,1160.0,2.0,59.0,2
869,Banashankari Stage VI,1180.0,2.0,59.47,2
870,Banashankari Stage VI,1423.0,2.0,71.73,3
871,Banashankari Stage VI,1392.0,3.0,69.46,3
872,Banashankari Stage VI,1410.5,2.0,70.385,3
873,Banashankari Stage VI,4800.0,3.0,200.0,4
874,Banaswadi,1184.0,2.0,53.0,2
875,Banaswadi,1145.0,2.0,55.0,2
876,Banaswadi,1250.0,2.0,60.0,2
877,Banaswadi,1365.0,2.0,73.0,2
878,Banaswadi,1903.0,6.0,140.0,5
879,Banaswadi,1222.0,2.0,80.0,2
880,Banaswadi,870.0,2.0,38.0,2
881,Banaswadi,1200.0,2.0,60.0,2
882,Banaswadi,1600.0,3.0,74.5,3
883,Banaswadi,527.0,1.0,35.0,1
884,Banaswadi,1340.0,2.0,73.0,2
885,Banaswadi,1008.0,2.0,52.0,2
886,Banaswadi,2250.0,5.0,240.0,5
887,Banaswadi,1105.0,2.0,57.0,2
888,Banjara Layout,1200.0,5.0,96.0,5
889,Banjara Layout,1200.0,2.0,70.0,2
890,Banjara Layout,1050.0,2.0,64.8,2
891,Banjara Layout,753.0,3.0,59.5,2
892,Banjara Layout,900.0,3.0,79.0,3
893,Banjara Layout,2500.0,4.0,140.0,3
894,Banjara Layout,1200.0,4.0,105.0,4
895,Bannerghatta,810.0,4.0,50.0,4
896,Bannerghatta,3012.0,6.0,250.0,4
897,Bannerghatta,1665.0,3.0,110.0,3
898,Bannerghatta,2370.0,4.0,195.0,3
899,Bannerghatta,1100.0,2.0,66.0,2
900,Bannerghatta,1113.0,2.0,70.0,2
901,Bannerghatta,1200.0,2.0,73.2,2
902,Bannerghatta,1070.0,2.0,87.0,2
903,Bannerghatta,940.0,4.0,45.0,4
904,Bannerghatta,1776.0,3.0,124.0,3
905,Bannerghatta Road,500.0,1.0,18.5,1
906,Bannerghatta Road,1050.0,2.0,65.0,2
907,Bannerghatta Road,1200.0,2.0,125.0,4
908,Bannerghatta Road,1170.0,2.0,66.0,3
909,Bannerghatta Road,595.0,1.0,33.32,1
910,Bannerghatta Road,1445.0,3.0,95.0,3
911,Bannerghatta Road,1640.0,2.0,120.0,3
912,Bannerghatta Road,1380.0,3.0,58.0,4
913,Bannerghatta Road,1460.0,2.0,90.0,3
914,Bannerghatta Road,1556.0,2.0,59.13,3
915,Bannerghatta Road,1179.0,2.0,66.02,2
916,Bannerghatta Road,1122.5,2.0,58.935,2
917,Bannerghatta Road,793.0,2.0,45.0,2
918,Bannerghatta Road,1484.0,3.0,52.5,3
919,Bannerghatta Road,1400.0,2.0,78.0,2
920,Bannerghatta Road,2700.0,5.0,158.0,5
921,Bannerghatta Road,1215.0,2.0,50.0,2
922,Bannerghatta Road,1654.0,3.0,100.0,3
923,Bannerghatta Road,1181.0,2.0,55.0,2
924,Bannerghatta Road,1460.0,2.0,72.0,3
925,Bannerghatta Road,1200.0,2.0,75.0,2
926,Bannerghatta Road,1760.0,3.0,67.0,3
927,Bannerghatta Road,595.0,1.0,31.83,1
928,Bannerghatta Road,1105.0,2.0,51.0,2
929,Bannerghatta Road,1255.0,2.0,65.26,2
930,Bannerghatta Road,1550.0,3.0,78.0,3
931,Bannerghatta Road,1550.0,3.0,82.0,3
932,Bannerghatta Road,1550.0,2.0,75.0,3
933,Bannerghatta Road,1650.0,3.0,122.0,3
934,Bannerghatta Road,912.0,2.0,55.0,2
935,Bannerghatta Road,1218.0,2.0,73.0,2
936,Bannerghatta Road,1427.0,2.0,48.51,3
937,Bannerghatta Road,1115.0,2.0,65.12,2
938,Bannerghatta Road,1344.0,2.0,42.0,3
939,Bannerghatta Road,1893.0,3.0,100.0,3
940,Bannerghatta Road,1600.0,3.0,95.0,3
941,Bannerghatta Road,1275.0,2.0,65.0,2
942,Bannerghatta Road,892.0,2.0,39.0,2
943,Bannerghatta Road,1880.0,3.0,95.0,3
944,Bannerghatta Road,1260.0,2.0,70.0,2
945,Bannerghatta Road,1788.0,3.0,90.0,3
946,Bannerghatta Road,1157.0,2.0,40.0,2
947,Bannerghatta Road,1150.0,2.0,65.0,2
948,Bannerghatta Road,1100.0,2.0,39.0,2
949,Bannerghatta Road,1400.0,3.0,68.0,3
950,Bannerghatta Road,1725.0,3.0,110.0,3
951,Bannerghatta Road,1850.0,6.0,150.0,6
952,Bannerghatta Road,950.0,2.0,38.0,2
953,Bannerghatta Road,1220.0,2.0,80.0,2
954,Bannerghatta Road,1130.0,2.0,78.0,2
955,Bannerghatta Road,1350.0,2.0,51.0,3
956,Bannerghatta Road,1486.0,3.0,83.22,3
957,Bannerghatta Road,1460.0,2.0,75.0,3
958,Bannerghatta Road,1015.0,2.0,48.0,2
959,Bannerghatta Road,1115.0,2.0,61.0,2
960,Bannerghatta Road,1136.0,2.0,48.0,2
961,Bannerghatta Road,2700.0,4.0,260.0,4
962,Bannerghatta Road,1200.0,2.0,69.0,3
963,Bannerghatta Road,1465.0,2.0,76.0,3
964,Bannerghatta Road,1302.5,2.0,67.73,2
965,Bannerghatta Road,1200.0,2.0,65.0,2
966,Bannerghatta Road,1240.0,2.0,65.0,2
967,Bannerghatta Road,1476.0,3.0,125.0,3
968,Bannerghatta Road,1100.0,2.0,52.0,3
969,Bannerghatta Road,1532.5,3.0,84.29,3
970,Bannerghatta Road,1465.0,2.0,45.87,3
971,Bannerghatta Road,1268.0,2.0,69.0,2
972,Bannerghatta Road,1450.0,2.0,87.0,3
973,Bannerghatta Road,2932.0,5.0,195.0,4
974,Bannerghatta Road,1450.0,3.0,44.0,3
975,Bannerghatta Road,1625.0,2.0,75.0,3
976,Bannerghatta Road,960.0,2.0,58.0,2
977,Bannerghatta Road,1750.0,3.0,130.0,3
978,Bannerghatta Road,1275.0,2.0,73.0,2
979,Bannerghatta Road,1430.0,3.0,59.0,3
980,Bannerghatta Road,1240.0,2.0,71.0,2
981,Bannerghatta Road,1305.0,2.0,60.0,3
982,Bannerghatta Road,1215.0,2.0,68.0,2
983,Bannerghatta Road,1215.0,2.0,68.0,2
984,Bannerghatta Road,1894.0,3.0,115.0,3
985,Bannerghatta Road,1655.0,2.0,62.89,3
986,Bannerghatta Road,1693.0,3.0,89.0,3
987,Bannerghatta Road,1280.0,2.0,60.16,2
988,Bannerghatta Road,3230.0,5.0,165.0,4
989,Bannerghatta Road,630.0,1.0,35.0,1
990,Bannerghatta Road,1215.0,2.0,68.0,2
991,Bannerghatta Road,1365.0,3.0,76.18,3
992,Bannerghatta Road,1115.0,2.0,78.0,2
993,Bannerghatta Road,1532.5,3.0,79.465,3
994,Bannerghatta Road,1535.0,3.0,60.0,3
995,Bannerghatta Road,1655.0,3.0,90.0,3
996,Bannerghatta Road,1247.0,2.0,47.39,2
997,Bannerghatta Road,1237.5,2.0,49.49,2
998,Bannerghatta Road,1650.0,3.0,94.0,3
999,Bannerghatta Road,905.0,2.0,65.0,2
1000,Bannerghatta Road,1000.0,2.0,50.0,2
1001,Bannerghatta Road,2185.0,3.0,120.0,4
1002,Bannerghatta Road,1012.0,2.0,45.0,2
1003,Bannerghatta Road,1725.0,3.0,85.0,3
1004,Bannerghatta Road,1460.0,2.0,80.0,3
1005,Bannerghatta Road,1340.0,2.0,85.0,2
1006,Bannerghatta Road,1711.0,3.0,125.0,3
1007,Bannerghatta Road,1520.0,2.0,81.0,3
1008,Bannerghatta Road,2826.0,3.0,148.0,3
1009,Bannerghatta Road,1115.0,2.0,61.0,2
1010,Bannerghatta Road,1154.0,2.0,47.0,2
1011,Bannerghatta Road,1000.0,2.0,44.5,2
1012,Bannerghatta Road,1250.0,2.0,48.0,2
1013,Bannerghatta Road,1640.0,3.0,105.0,3
1014,Bannerghatta Road,1656.0,2.0,62.93,3
1015,Bannerghatta Road,1012.0,2.0,44.0,2
1016,Bannerghatta Road,1527.0,3.0,115.0,3
1017,Bannerghatta Road,1660.0,3.0,85.0,3
1018,Bannerghatta Road,1880.0,3.0,96.5,3
1019,Bannerghatta Road,1550.0,3.0,96.0,3
1020,Bannerghatta Road,1200.0,2.0,78.0,2
1021,Bannerghatta Road,1885.0,3.0,125.0,3
1022,Bannerghatta Road,1453.0,2.0,73.0,3
1023,Bannerghatta Road,1450.0,2.0,78.0,3
1024,Bannerghatta Road,700.0,1.0,31.2,1
1025,Bannerghatta Road,1630.0,3.0,68.0,3
1026,Bannerghatta Road,1400.0,3.0,69.0,3
1027,Bannerghatta Road,905.0,2.0,58.0,2
1028,Bannerghatta Road,1465.0,2.0,75.0,3
1029,Bannerghatta Road,1920.0,3.0,122.0,3
1030,Bannerghatta Road,2400.0,4.0,180.0,4
1031,Bannerghatta Road,1660.0,3.0,80.0,3
1032,Bannerghatta Road,1270.0,2.0,45.0,2
1033,Bannerghatta Road,1520.0,2.0,80.0,3
1034,Bannerghatta Road,1270.0,2.0,73.0,3
1035,Bannerghatta Road,1846.0,3.0,120.0,3
1036,Bannerghatta Road,3000.0,4.0,140.0,4
1037,Bannerghatta Road,1122.5,2.0,61.74,2
1038,Bannerghatta Road,1655.0,3.0,95.0,3
1039,Bannerghatta Road,1206.0,2.0,53.0,2
1040,Bannerghatta Road,1150.0,2.0,55.0,2
1041,Bannerghatta Road,1215.0,2.0,65.0,2
1042,Bannerghatta Road,1510.0,2.0,110.0,3
1043,Bannerghatta Road,1022.0,2.0,35.0,2
1044,Bannerghatta Road,1246.0,2.0,47.35,2
1045,Bannerghatta Road,1470.0,2.0,85.0,3
1046,Bannerghatta Road,1160.0,2.0,45.0,2
1047,Bannerghatta Road,970.0,2.0,57.0,2
1048,Bannerghatta Road,1527.0,3.0,142.0,3
1049,Basavangudi,1125.0,4.0,180.0,4
1050,Basavangudi,2200.0,2.0,162.0,3
1051,Basavangudi,2337.0,4.0,292.0,3
1052,Basavangudi,2350.0,3.0,300.0,3
1053,Basavangudi,1500.0,2.0,143.0,3
1054,Basavangudi,1850.0,3.0,168.0,3
1055,Basavangudi,600.0,1.0,97.5,1
1056,Basavangudi,2150.0,3.0,265.0,3
1057,Basavangudi,1036.0,2.0,105.0,2
1058,Basavangudi,2500.0,4.0,150.0,4
1059,Basavangudi,2600.0,4.0,260.0,4
1060,Basavangudi,2300.0,3.0,317.0,3
1061,Basavangudi,1600.0,2.0,160.0,3
1062,Basavangudi,1560.0,2.0,145.0,2
1063,Basavangudi,1825.0,3.0,175.0,3
1064,Basavangudi,1800.0,3.0,195.0,3
1065,Basavangudi,1100.0,2.0,93.0,2
